id,customerId,transDate,amount
4425,396,2018-11-24,7.6899999999999995
4426,891,2016-12-21,51.71
4427,398,2017-05-09,12.88
4428,703,2012-05-02,4.27
4429,427,2018-12-19,44.55
4430,451,2019-05-30,68.87
4431,239,2020-02-01,84.59
4432,933,2017-05-04,70.46
4433,640,2018-11-25,60.33
4434,323,2020-03-26,86.49
4435,332,2015-10-07,61.11
4436,421,2013-01-23,58.3
4437,942,2018-07-07,6.89
4438,852,2010-05-25,89.77
4439,788,2012-02-24,50.52
4440,957,2013-12-27,67.56
4441,414,2020-01-27,6.09
4442,73,2020-06-02,67.7
4443,358,2013-07-20,76.78
4444,538,2019-03-14,77.97
4445,303,2013-07-02,49.56
4446,748,2015-04-07,32.4
4447,649,2019-01-24,5.04
4448,134,2011-07-04,26.88
4449,603,2010-09-03,20.74
4450,166,2019-07-09,26.98
4451,518,2015-03-29,36.7
4452,919,2011-04-10,15.78
4453,417,2012-06-28,70.04
4454,825,2015-05-06,88.41
4455,799,2020-04-30,78.3
4456,926,2015-07-08,45.26
4457,560,2013-02-10,63.83
4458,585,2012-01-24,71.69
4459,314,2013-11-16,76.85
4460,80,2011-09-17,19.17
4461,995,2015-11-20,96.19
4462,188,2010-06-16,41.78
4463,755,2019-10-30,29.78
4464,360,2019-02-24,40.87
4465,618,2012-01-06,19.99
4466,390,2017-05-07,57.64
4467,690,2019-01-25,30.47
4468,296,2018-02-12,90.56
4469,276,2015-05-29,48.43
4470,536,2012-06-23,21.05
4471,60,2018-07-05,34.23
4472,100,2017-03-23,44.9
4473,543,2015-01-03,55.49
4474,239,2013-12-21,43.29
4475,180,2010-06-15,17.72
4476,792,2014-01-15,6.92
4477,238,2013-03-04,37.82
4478,539,2017-01-28,14.13
4479,493,2020-08-23,55.39
4480,710,2012-01-17,72.83
4481,278,2020-08-13,73.95
4482,960,2013-08-19,96.91
4483,236,2011-11-20,50.93
4484,246,2017-01-15,88.05
4485,677,2011-10-17,62.99
4486,377,2012-03-25,14.04
4487,50,2019-08-22,64.42
4488,19,2010-07-25,57.49
4489,263,2012-09-12,42.57
4490,370,2012-09-20,3.14
4491,485,2015-03-14,23.77
4492,144,2019-11-04,59.73
4493,605,2010-06-24,26.81
4494,194,2016-08-09,23.31
4495,586,2012-07-08,95.35
4496,579,2020-02-10,28.02
4497,130,2012-07-28,46.32
4498,922,2019-03-01,7.4
4499,322,2018-05-19,94.05
4500,996,2016-11-02,97.57
4501,809,2019-06-01,82.22
4502,340,2012-09-18,70.7
4503,47,2019-08-18,67.62
4504,880,2016-11-19,57.77
4505,133,2011-03-02,82.23
4506,411,2016-09-16,92.42
4507,992,2013-08-25,28.01
4508,768,2017-12-22,13.1
4509,443,2014-11-18,79.38
4510,496,2015-05-02,64.56
4511,159,2017-04-15,98.73
4512,152,2017-10-15,93.81
4513,675,2020-11-29,12.09
4514,290,2014-08-21,36.46
4515,401,2012-12-13,31.06
4516,283,2018-02-01,62.76
4517,530,2017-10-22,98.7
4518,595,2017-01-13,45.12
4519,229,2020-10-08,78.29
4520,833,2010-10-06,17.76
4521,334,2013-10-12,49.86
4522,327,2010-08-13,44.19
4523,662,2017-05-14,59.1
4524,945,2018-05-21,62.03
4525,581,2017-07-08,62.84
4526,594,2019-01-24,8.8
4527,380,2015-01-29,10.96
4528,986,2016-09-04,76.88
4529,587,2016-04-29,42.69
4530,962,2016-04-15,58.49
4531,492,2010-06-01,57.91
4532,640,2017-03-02,59.51
4533,664,2010-07-17,34.55
4534,963,2016-07-13,97.82
4535,622,2010-03-27,55.88
4536,383,2019-04-18,14.47
4537,203,2016-05-17,87.05
4538,371,2020-04-22,10.07
4539,685,2012-06-20,29.22
4540,890,2011-04-20,30.59
4541,228,2020-05-25,43.6
4542,640,2014-08-30,40.67
4543,343,2019-10-22,100.24
4544,71,2019-09-13,61.31
4545,819,2020-07-10,75.36
4546,752,2016-10-06,12.69
4547,397,2019-01-24,100.87
4548,227,2011-04-29,69.76
4549,104,2019-06-17,11.47
4550,382,2010-12-24,10.39
4551,683,2012-04-07,21.78
4552,368,2014-03-11,20.21
4553,847,2012-02-25,67.2
4554,185,2017-10-10,28.84
4555,328,2016-05-02,80.56
4556,933,2017-10-30,51.45
4557,264,2015-09-23,1.05
4558,718,2012-09-10,48.98
4559,627,2014-01-24,3.77
4560,75,2012-10-20,11.78
4561,494,2017-12-22,69.16
4562,560,2016-04-25,54.65
4563,302,2016-01-30,73.87
4564,888,2012-10-02,12.63
4565,875,2019-01-12,52.65
4566,575,2017-06-27,100.29
4567,18,2020-06-07,46.25
4568,793,2020-06-12,43.27
4569,119,2016-03-29,37.17
4570,510,2015-12-02,16.19
4571,73,2014-03-01,88.11
4572,413,2015-01-14,65.5
4573,1,2011-09-25,6.03
4574,456,2020-08-17,70.01
4575,476,2019-04-11,57.42
4576,201,2018-03-31,44.29
4577,985,2012-07-20,77.83
4578,691,2012-04-19,22.53
4579,51,2015-05-21,45.66
4580,715,2014-06-09,73.5
4581,787,2017-08-02,37.96
4582,551,2020-11-13,25.67
4583,652,2010-11-25,100.53
4584,114,2013-08-12,98.17
4585,496,2012-07-15,48.74
4586,114,2017-08-12,58.43
4587,253,2012-04-14,41.44
4588,916,2020-10-30,56.14
4589,383,2010-10-03,77.15
4590,988,2016-03-05,39.88
4591,450,2011-03-01,81.59
4592,58,2013-02-17,26.16
4593,715,2013-05-16,2.5300000000000002
4594,277,2010-10-20,40.29
4595,667,2019-01-29,58.53
4596,970,2014-06-14,93.62
4597,665,2018-09-10,13.97
4598,137,2019-08-28,29.55
4599,305,2014-03-20,95.47
4600,933,2016-02-10,29.19
4601,983,2016-06-29,7.84
4602,411,2014-02-10,32.33
4603,293,2018-06-16,97.24
4604,129,2019-12-12,92.64
4605,58,2016-01-05,30.5
4606,381,2011-04-08,48.26
4607,498,2015-04-02,41.52
4608,229,2019-04-16,21.75
4609,682,2014-03-08,95.86
4610,283,2012-10-06,48.92
4611,1,2018-08-24,68.75
4612,667,2011-10-02,84.46
4613,611,2019-12-03,75.06
4614,529,2017-03-04,21.74
4615,992,2018-07-09,31.91
4616,384,2012-10-18,89.74
4617,291,2014-10-15,73.26
4618,362,2015-01-24,84.85
4619,316,2019-02-05,13.79
4620,754,2010-08-13,55.99
4621,349,2019-11-22,53.87
4622,794,2014-03-08,5.22
4623,489,2018-01-18,43.69
4624,809,2016-03-12,21.58
4625,608,2018-03-05,92.38
4626,951,2013-10-31,6.78
4627,848,2019-01-13,81.76
4628,559,2013-06-06,99.23
4629,125,2018-10-12,23.39
4630,576,2014-07-30,8.58
4631,29,2017-10-01,73.82
4632,301,2020-11-28,58.73
4633,161,2019-07-26,60.25
4634,309,2014-04-12,17.2
4635,609,2020-11-03,67.23
4636,80,2012-11-11,59.13
4637,322,2010-04-26,24.31
4638,406,2018-12-11,92.46
4639,278,2016-10-22,60.77
4640,168,2016-08-13,89.28
4641,531,2016-03-01,47.74
4642,932,2018-11-22,13.23
4643,707,2014-01-06,62.71
4644,909,2010-03-04,73.71
4645,287,2011-08-23,63.43
4646,297,2018-12-08,75.34
4647,891,2020-03-07,13.45
4648,59,2013-11-08,33.02
4649,779,2014-01-22,75.23
4650,735,2019-01-27,94.15
4651,208,2020-07-29,49.72
4652,938,2019-12-01,50.39
4653,934,2016-11-12,97.86
4654,690,2013-12-14,22.28
4655,415,2014-04-21,2.57
4656,537,2018-07-27,75.0
4657,311,2014-12-27,77.08
4658,952,2017-10-19,71.95
4659,7,2010-08-21,34.7
4660,594,2017-10-04,30.23
4661,544,2019-12-08,34.18
4662,283,2020-09-23,94.41
4663,85,2019-05-31,37.55
4664,375,2017-04-30,69.31
4665,956,2013-05-04,70.73
4666,818,2019-04-17,12.63
4667,293,2017-11-02,65.9
4668,388,2013-08-22,7.8100000000000005
4669,98,2014-11-12,32.93
4670,551,2014-07-04,51.02
4671,820,2020-04-03,60.62
4672,572,2014-03-12,36.62
4673,356,2012-06-05,34.28
4674,327,2019-12-21,98.39
4675,280,2011-11-02,35.98
4676,582,2015-06-13,9.4
4677,479,2015-02-06,35.59
4678,452,2020-12-20,39.97
4679,760,2016-11-03,39.17
4680,410,2012-12-10,72.82
4681,441,2018-11-07,11.34
4682,977,2017-05-30,96.02
4683,842,2010-06-11,46.5
4684,821,2010-01-08,57.95
4685,416,2016-12-08,21.54
4686,101,2010-07-24,34.6
4687,899,2011-05-15,16.55
4688,280,2013-01-31,46.45
4689,366,2013-12-16,74.6
4690,319,2016-09-23,27.74
4691,82,2019-09-05,85.54
4692,859,2014-11-02,20.12
4693,300,2010-08-19,2.85
4694,312,2014-12-26,65.34
4695,119,2015-07-18,57.66
4696,775,2014-07-24,100.01
4697,496,2016-09-08,91.27
4698,528,2019-03-29,21.05
4699,919,2015-05-10,69.83
4700,578,2016-07-25,88.21
4701,928,2011-08-01,8.88
4702,370,2014-10-17,6.55
4703,113,2020-08-12,29.05
4704,653,2019-03-03,55.23
4705,717,2012-06-08,84.84
4706,952,2019-07-26,22.49
4707,813,2020-06-11,38.91
4708,548,2020-04-07,56.3
4709,731,2015-04-04,41.78
4710,108,2012-03-11,9.73
4711,584,2012-11-10,66.01
4712,798,2012-06-28,25.98
4713,545,2015-03-24,80.85
4714,227,2018-03-01,41.19
4715,384,2015-07-28,87.42
4716,537,2015-05-14,23.59
4717,146,2013-02-27,97.39
4718,448,2017-08-15,40.7
4719,243,2017-02-07,12.23
4720,367,2016-05-08,74.04
4721,793,2011-03-15,86.25
4722,505,2013-11-15,48.05
4723,176,2015-10-08,21.08
4724,409,2011-04-09,52.15
4725,213,2013-09-29,43.85
4726,850,2010-12-28,31.52
4727,936,2013-11-07,51.22
4728,378,2010-04-05,97.16
4729,510,2018-07-28,55.57
4730,690,2017-08-30,14.6
4731,402,2018-01-13,12.28
4732,752,2017-10-27,76.95
4733,335,2016-09-11,87.76
4734,20,2015-03-31,57.15
4735,132,2020-08-28,98.38
4736,272,2012-03-30,87.91
4737,135,2013-10-18,93.72
4738,941,2011-08-21,22.38
4739,914,2016-07-06,41.43
4740,440,2011-01-04,33.4
4741,763,2010-11-02,27.39
4742,625,2018-08-04,81.34
4743,262,2019-04-04,86.77
4744,209,2016-05-09,57.84
4745,294,2020-08-06,10.35
4746,840,2010-09-16,28.81
4747,217,2019-02-06,32.63
4748,214,2011-04-17,33.66
4749,965,2019-12-10,52.75
4750,612,2017-11-01,8.86
4751,299,2012-08-16,49.26
4752,383,2017-10-26,39.08
4753,251,2012-07-14,75.21
4754,428,2016-12-10,57.22
4755,618,2019-09-23,72.89
4756,225,2020-10-21,55.87
4757,22,2010-08-06,60.53
4758,841,2013-03-09,66.88
4759,992,2015-10-11,8.02
4760,569,2018-08-13,34.15
4761,781,2019-05-08,61.87
4762,665,2017-07-17,38.87
4763,310,2017-01-25,3.41
4764,381,2012-07-04,70.92
4765,883,2014-07-15,20.42
4766,951,2010-07-04,9.08
4767,662,2019-01-17,38.97
4768,583,2010-03-24,44.88
4769,105,2017-01-16,1.69
4770,951,2010-03-25,4.52
4771,912,2011-11-10,82.8
4772,72,2016-07-10,20.79
4773,309,2016-03-31,2.8
4774,960,2018-03-31,51.56
4775,826,2013-09-18,14.86
4776,808,2010-06-16,3.09
4777,601,2014-05-24,80.64
4778,388,2015-04-16,93.68
4779,754,2020-06-03,20.74
4780,324,2011-07-06,36.79
4781,767,2017-07-09,94.71
4782,833,2014-11-14,51.97
4783,134,2016-04-06,99.09
4784,504,2013-01-12,93.76
4785,586,2013-09-10,27.11
4786,389,2012-09-06,6.4
4787,329,2012-06-26,24.95
4788,138,2016-12-13,97.97
4789,778,2019-07-12,22.68
4790,288,2017-12-22,45.55
4791,414,2012-07-05,31.81
4792,916,2013-11-04,16.02
4793,953,2018-08-15,29.81
4794,45,2015-09-11,22.37
4795,641,2011-12-02,98.66
4796,135,2020-04-27,45.75
4797,562,2014-08-05,80.98
4798,215,2013-04-08,96.7
4799,302,2020-08-27,94.91
4800,626,2013-06-27,66.47
4801,105,2017-04-06,69.16
4802,45,2020-01-16,88.52
4803,185,2020-05-05,62.84
4804,499,2019-07-20,56.04
4805,846,2019-03-31,94.96
4806,98,2018-12-23,55.61
4807,996,2017-07-13,63.83
4808,472,2015-06-30,14.16
4809,876,2015-12-26,34.34
4810,55,2014-03-28,82.3
4811,537,2012-04-04,33.13
4812,624,2012-02-03,85.17
4813,300,2010-11-25,78.46
4814,400,2014-02-11,74.98
4815,247,2014-11-01,57.18
4816,47,2011-09-27,89.45
4817,706,2017-12-23,1.5
4818,163,2020-05-17,1.48
4819,74,2012-08-23,59.54
4820,408,2012-02-02,66.88
4821,262,2014-09-28,56.97
4822,342,2010-02-08,94.1
4823,462,2010-01-01,91.37
4824,543,2012-05-19,100.07
4825,130,2018-01-15,25.42
4826,548,2015-06-08,58.16
4827,281,2015-09-17,51.61
4828,703,2011-07-11,87.55
4829,935,2017-03-14,5.13
4830,349,2012-08-20,44.65
4831,453,2015-06-07,32.8
4832,686,2013-10-13,23.44
4833,901,2016-08-17,64.33
4834,19,2011-05-13,4.55
4835,823,2018-03-09,71.09
4836,131,2011-01-07,47.66
4837,589,2017-08-16,98.78
4838,600,2012-11-07,89.48
4839,327,2018-01-09,65.63
4840,956,2014-10-07,66.59
4841,961,2013-10-30,14.82
4842,380,2010-05-08,77.2
4843,661,2015-06-10,1.37
4844,75,2014-06-30,6.09
4845,818,2017-02-14,47.5
4846,869,2012-12-28,91.8
4847,464,2010-07-29,54.36
4848,56,2011-01-18,87.24
4849,863,2016-06-09,38.64
4850,342,2016-04-17,42.03
4851,189,2015-09-24,26.56
4852,165,2014-07-06,68.37
4853,700,2018-04-02,47.46
4854,991,2020-01-18,14.22
4855,554,2014-06-21,41.48
4856,301,2010-11-13,77.29
4857,559,2010-07-11,39.04
4858,878,2014-03-16,2.51
4859,645,2018-10-23,10.61
4860,459,2013-08-24,96.57
4861,729,2010-08-04,81.45
4862,42,2013-12-04,49.44
4863,17,2020-09-22,39.59
4864,839,2017-09-11,11.25
4865,963,2016-07-16,9.54
4866,373,2012-03-27,8.84
4867,262,2010-07-12,6.79
4868,188,2010-03-01,20.03
4869,285,2020-04-23,60.28
4870,190,2019-03-03,8.99
4871,189,2014-04-01,26.16
4872,950,2014-01-15,69.83
4873,27,2019-10-09,86.98
4874,449,2014-03-11,94.55
4875,916,2012-08-23,62.33
4876,947,2019-05-19,10.63
4877,77,2017-08-22,67.76
4878,308,2020-01-07,36.2
4879,497,2016-08-14,86.25
4880,915,2013-09-06,89.58
4881,327,2018-12-02,49.1
4882,126,2012-01-26,61.56
4883,265,2014-03-16,26.17
4884,222,2011-12-15,58.3
4885,586,2013-10-09,2.24
4886,143,2013-03-29,9.48
4887,167,2019-04-26,10.97
4888,146,2016-05-16,98.62
4889,37,2018-04-11,71.75
4890,306,2015-09-14,6.76
4891,840,2017-04-14,63.18
4892,212,2015-02-27,25.92
4893,234,2011-10-28,67.6
4894,954,2010-03-07,56.94
4895,950,2011-05-04,44.48
4896,97,2012-03-23,9.51
4897,891,2015-02-28,94.58
4898,159,2010-05-28,22.51
4899,573,2014-11-27,45.57
4900,440,2019-03-09,83.46
4901,796,2017-12-25,84.09
4902,35,2016-02-02,75.34
4903,558,2015-02-03,76.82
4904,866,2010-10-12,92.02
4905,255,2016-03-20,66.14
4906,146,2014-08-26,33.92
4907,333,2016-12-02,35.9
4908,284,2011-08-31,22.74
4909,930,2016-01-11,52.97
4910,272,2016-02-14,6.1
4911,425,2020-01-19,72.38
4912,196,2010-11-25,51.05
4913,874,2011-07-09,15.66
4914,651,2018-09-24,28.16
4915,806,2014-05-30,14.34
4916,24,2017-06-05,27.0
4917,339,2016-03-18,26.63
4918,721,2020-08-07,74.78
4919,465,2018-08-08,29.76
4920,722,2018-11-11,15.73
4921,857,2017-03-13,33.1
4922,834,2013-08-28,95.46
4923,625,2010-04-24,92.52
4924,481,2016-12-03,39.98
4925,378,2012-02-17,81.36
4926,405,2017-08-10,63.95
4927,817,2012-02-12,9.49
4928,904,2016-10-11,72.47
4929,453,2017-01-09,27.16
4930,612,2015-03-10,45.87
4931,175,2013-10-14,37.19
4932,609,2017-12-27,40.21
4933,275,2015-06-27,51.96
4934,723,2010-09-03,30.14
4935,224,2016-06-07,84.22
4936,730,2011-05-25,35.71
4937,275,2015-11-23,39.66
4938,940,2014-09-29,69.25
4939,749,2014-03-31,53.57
4940,158,2017-07-07,72.96
4941,740,2020-09-09,31.44
4942,698,2020-03-05,90.37
4943,604,2020-10-07,75.82
4944,154,2010-01-26,77.33
4945,552,2011-11-17,17.4
4946,580,2011-10-29,63.83
4947,465,2019-01-20,39.88
4948,183,2013-12-12,42.17
4949,9,2011-11-11,83.23
4950,477,2013-09-10,33.95
4951,822,2011-04-25,98.75
4952,971,2013-08-09,73.32
4953,402,2015-06-06,82.18
4954,315,2012-10-04,8.17
4955,969,2016-11-27,58.54
4956,549,2013-05-24,39.5
4957,166,2015-02-10,90.43
4958,582,2010-01-14,62.08
4959,774,2016-04-08,76.34
4960,732,2018-06-30,91.9
4961,96,2014-06-17,21.42
4962,757,2020-05-10,98.99
4963,161,2011-04-10,32.15
4964,448,2013-12-20,25.53
4965,459,2018-12-20,23.12
4966,97,2010-09-30,60.14
4967,162,2010-08-25,84.77
4968,18,2016-11-15,6.83
4969,450,2015-05-15,89.43
4970,327,2010-07-09,31.2
4971,684,2016-02-17,87.94
4972,37,2011-04-26,10.0
4973,880,2014-07-14,32.57
4974,387,2013-08-27,45.59
4975,356,2010-04-23,3.82
4976,119,2016-04-13,14.09
4977,917,2013-05-11,67.52
4978,180,2012-01-29,51.47
4979,600,2013-01-02,33.69
4980,205,2020-09-28,2.7800000000000002
4981,989,2018-02-04,79.93
4982,614,2016-11-29,7.18
4983,26,2010-01-03,66.66
4984,887,2018-03-28,84.55
4985,979,2012-10-28,27.04
4986,596,2016-06-25,18.79
4987,782,2014-11-17,38.35
4988,638,2018-07-15,38.11
4989,660,2014-05-01,95.98
4990,945,2010-09-10,85.45
4991,215,2019-01-15,9.52
4992,588,2017-11-07,96.13
4993,338,2014-08-22,52.49
4994,339,2012-01-26,63.33
4995,861,2011-09-17,11.32
4996,804,2016-08-27,4.44
4997,371,2013-01-11,98.61
4998,428,2020-06-29,63.17
4999,610,2020-10-05,17.93
